id,default,seniority,home,age,marital,job,expenses,income,assets,debt,amount,savings
4030,0,2,priv,24,married,fixed,35,170,5000,1500,1150,6.26087
4031,0,16,rent,41,married,fixed,52,71,0,0,900,0.76
4032,1,3,rent,39,married,fixed,69,94,0,0,1450,1.03448
4033,1,1,rent,34,married,fixed,56,112,4000,1500,1400,1.75714
4034,0,12,rent,55,married,fixed,57,115,0,0,800,2.61
4035,1,0,owner,64,widow,others,35,100,8000,0,1980,1.9697
4036,0,3,other,32,single,fixed,35,71,0,0,1000,1.728
4037,0,14,rent,47,married,fixed,73,125,6500,0,600,3.12
4038,1,0,parents,25,single,partime,35,35,0,0,1150,0
4039,0,9,owner,25,married,fixed,60,200,13500,5000,1900,2.84211
4040,1,0,rent,35,married,partime,106,160,0,0,930,2.7871
4041,1,0,rent,24,married,partime,35,49,0,0,600,1.12
4042,1,1,parents,43,married,fixed,90,179,0,0,1600,3.3375
4043,1,2,parents,21,single,freelance,35,221,0,0,500,13.392
4044,0,4,owner,22,married,fixed,35,214,10000,3000,1250,5.7216
4045,0,20,owner,56,married,fixed,35,145,5000,0,1600,4.125
4046,0,2,other,25,single,fixed,35,142,0,0,1000,5.136
4047,0,8,owner,56,married,freelance,45,200,30000,0,1400,6.64286
4048,0,13,owner,36,married,fixed,45,72,3500,45,1400,1.13786
4049,0,5,owner,59,married,fixed,35,105,18000,0,1800,0.933333
4050,0,13,owner,58,married,fixed,75,211,7500,2000,800,8.7
4051,1,0,owner,40,married,partime,90,90,8000,0,1000,0
4052,0,25,owner,49,married,freelance,60,100,5500,0,1000,0.48
4053,1,5,rent,27,married,fixed,47,118,0,0,1500,2.556
4054,1,2,owner,44,married,fixed,60,88,2000,0,1450,1.15862
4055,0,5,owner,26,married,fixed,45,147,10000,300,450,5.28
4056,1,5,rent,49,widow,freelance,45,103,0,0,1000,2.784
4057,0,18,owner,45,single,fixed,35,197,2000,0,1500,6.48
4058,1,1,priv,24,married,partime,35,127,3500,2000,1700,2.54118
4059,1,0,rent,25,married,fixed,69,235,0,0,1400,7.11429
4060,0,12,owner,56,married,freelance,35,126,17000,0,3000,1.82
4061,0,5,owner,43,married,freelance,45,200,4000,0,1800,3.1
4062,0,2,other,30,married,fixed,45,233,0,0,900,5.01333
4063,0,1,owner,47,married,fixed,75,78,4000,0,1500,0.12
4064,0,2,owner,30,single,fixed,35,106,4000,0,660,5.16364
4065,0,14,owner,28,married,fixed,45,178,4000,700,600,12.6
4066,1,8,owner,64,married,freelance,60,111,148,1,1895,1.61446
4067,1,2,owner,29,married,partime,35,71,6000,0,700,3.08571
4068,1,0,parents,26,separated,others,35,101,0,0,950,4.16842
4069,0,1,parents,24,single,fixed,35,53,0,0,1200,0.72
4070,0,18,owner,43,married,fixed,90,116,4000,0,400,2.34
4071,0,30,owner,52,single,fixed,35,237,5000,500,800,2.955
4072,0,3,rent,34,married,fixed,77,165,5000,0,1287,3.28205
4073,0,3,parents,25,single,fixed,35,128,0,0,300,7.44
4074,0,25,owner,40,married,freelance,75,154,5000,1600,375,3.024
4075,0,1,owner,61,single,others,35,216,8000,0,1200,9.05
4076,0,16,owner,51,married,fixed,60,155,4000,0,900,6.33333
4077,0,10,owner,37,single,others,35,37,78000,0,1250,0.096
4078,0,0,parents,41,married,fixed,60,105,3500,0,450,2.4
4079,1,0,parents,27,married,partime,45,82,0,0,1400,1.58571
4080,0,8,owner,52,married,fixed,60,695,18000,0,750,30.48
4081,0,13,owner,31,married,fixed,45,180,7500,1400,1200,6.05
4082,0,6,owner,28,married,freelance,60,125,0,0,800,4.875
4083,1,13,rent,44,married,freelance,84,85,0,0,1150,0.031304
4084,0,13,owner,41,married,fixed,60,167,6000,1122,400,5.7468
4085,1,0,parents,18,single,partime,35,45,0,0,900,0.666667
4086,0,3,owner,43,married,freelance,45,174,9000,1692,1900,3.53937
4087,1,2,owner,25,single,partime,35,95,4500,3000,1080,1.66667
4088,0,20,owner,48,married,freelance,35,334,14000,0,500,3.588
4089,0,25,owner,50,married,freelance,75,314,10000,0,1350,10.6222
4090,0,1,rent,21,single,fixed,46,110,0,0,1450,2.64828
4091,0,19,owner,35,married,fixed,45,163,8000,340,1100,6.25091
4092,0,3,owner,37,married,fixed,75,80,4000,0,650,0.230769
4093,0,16,owner,30,married,fixed,35,110,5000,200,1000,4.38
4094,0,0,owner,25,married,partime,35,90,1500,500,900,3.33333
4095,0,1,owner,55,married,others,35,83,13000,0,900,3.2
4096,0,11,owner,27,married,fixed,45,190,3000,0,1200,7.25
4097,1,6,parents,26,single,fixed,35,92,0,0,600,5.7
4098,1,2,owner,50,married,partime,35,80,4000,0,800,2.7
4099,0,16,parents,45,single,fixed,35,76,0,0,500,2.952
4100,0,4,rent,26,married,fixed,54,187,0,0,1500,5.32
4101,1,2,priv,53,married,partime,75,170,3000,180,1900,2.94316
4102,0,31,owner,58,married,fixed,35,160,3000,0,700,4.28571
4103,0,0,owner,44,married,freelance,60,109,1,0,350,2.52
4104,1,2,priv,28,married,fixed,35,165,3000,0,500,15.6
4105,1,16,rent,40,married,freelance,65,50,10000,5000,1400,-1.11429
4106,1,25,rent,50,married,freelance,64,36,0,0,625,-1.6128
4107,0,1,parents,21,single,partime,35,92,2000,0,700,2.93143
4108,1,7,other,35,married,fixed,45,120,0,0,1400,3.21429
4109,0,7,other,34,married,freelance,45,37,0,0,800,-0.48
4110,0,40,other,61,married,fixed,60,242,0,0,1000,10.92
4111,0,4,owner,55,widow,others,35,232,1,0,1200,9.85
4112,0,10,owner,36,married,freelance,75,214,10000,0,1143,5.83727
4113,1,16,rent,37,married,fixed,68,234,0,0,1000,7.968
4114,0,2,owner,34,married,fixed,60,125,59000,900,1500,1.344
4115,0,14,other,36,married,fixed,35,251,0,0,1000,10.368
4116,0,3,owner,40,married,fixed,45,140,4000,0,400,4.275
4117,0,13,owner,47,married,fixed,75,300,12000,0,1000,5.4
4118,0,18,owner,61,married,freelance,45,119,8000,0,1100,1.61455
4119,0,19,owner,37,married,fixed,60,158,7000,3000,1000,3.264
4120,0,15,owner,50,married,fixed,35,91,3000,0,1150,2.92174
4121,0,1,parents,22,married,partime,35,195,120000,0,1550,6.19355
4122,0,2,owner,29,married,fixed,35,160,3000,0,900,8.33333
4123,1,2,owner,26,single,fixed,35,110,7000,0,535,8.41121
4124,0,30,owner,53,married,freelance,35,201,25000,0,1360,7.32353
4125,0,20,owner,51,married,fixed,75,130,10000,0,500,2.64
4126,0,7,owner,29,married,fixed,35,68,3500,0,500,3.168
4127,0,23,other,56,separated,freelance,35,157,0,0,1800,2.44
4128,0,2,parents,25,single,fixed,35,233,0,0,1000,9.504
4129,1,5,parents,26,single,fixed,35,104,0,0,1000,1.656
4130,0,18,owner,34,married,fixed,35,168,12000,0,800,9.975
4131,0,3,parents,48,married,fixed,35,120,0,0,1300,3.13846
4132,0,1,owner,22,married,fixed,45,230,2000,288,800,13.659
4133,1,1,owner,55,married,others,45,136,30000,0,1400,3.9
4134,0,28,owner,52,married,fixed,35,185,4000,1000,900,9.33333
4135,0,7,owner,47,married,fixed,75,155,3000,200,675,6.93333
4136,0,9,rent,25,married,fixed,50,145,0,0,1100,5.18182
4137,0,1,rent,28,married,fixed,62,169,0,0,1200,5.35
4138,1,0,rent,52,single,fixed,49,135,0,0,1000,4.128
4139,0,8,priv,49,married,fixed,45,120,3000,0,900,5
4140,0,10,owner,37,married,fixed,60,200,7000,0,750,5.6
4141,1,7,parents,31,separated,fixed,35,197,0,0,1200,4.86
4142,0,5,owner,48,married,fixed,60,130,5000,0,650,5.16923
4143,0,7,owner,25,single,fixed,35,55,9000,0,1000,0.72
4144,0,2,parents,29,single,fixed,35,111,0,0,1000,3.648
4145,1,3,priv,28,married,fixed,60,136,3500,2500,1000,2.448
4146,0,45,owner,64,married,freelance,45,157,20000,0,1000,3.36
4147,1,10,owner,49,widow,fixed,35,160,3000,0,1650,4.54545
4148,0,0,parents,22,single,partime,35,81,2500,0,400,4.14
4149,0,16,owner,31,married,fixed,60,160,12000,0,1850,3.24324
4150,0,10,owner,52,married,fixed,60,81,5000,0,250,2.016
4151,0,17,owner,51,married,freelance,35,55,5000,0,800,0.6
4152,0,25,owner,50,married,fixed,75,85,8000,0,1500,0.4
4153,0,15,owner,40,single,fixed,35,95,7000,4000,800,1.2
4154,0,27,owner,45,married,fixed,60,142,5000,0,400,2.46
4155,0,6,owner,63,widow,others,35,54,13000,0,1000,1.14
4156,0,1,other,20,single,partime,45,48,3000,0,700,0.102857
4157,1,14,owner,37,married,fixed,75,120,13000,3500,1250,0.288
4158,0,6,owner,53,married,freelance,60,178,15000,0,800,7.08
4159,1,8,other,28,divorced,fixed,35,102,0,0,1100,3.65455
4160,1,5,owner,59,married,freelance,35,184,1,0,700,7.66286
4161,0,8,parents,24,single,fixed,35,96,0,0,1000,2.928
4162,0,2,parents,26,single,freelance,35,8,0,0,900,-1.8
4163,1,33,rent,53,married,fixed,46,106,0,0,850,4.23529
4164,0,13,owner,40,married,fixed,45,193,3000,0,700,7.61143
4165,1,2,owner,22,single,freelance,35,62,11000,0,375,2.592
4166,0,5,parents,23,single,fixed,35,120,0,0,1300,3.92308
4167,1,11,owner,42,married,fixed,60,80,3600,0,1200,1
4168,0,8,owner,31,married,fixed,35,98,5000,1000,1400,2.27143
4169,0,0,parents,24,single,fixed,35,241,0,0,1100,11.2364
4170,0,2,parents,48,married,fixed,45,106,1500,0,1000,3.66
4171,0,8,owner,25,married,fixed,35,160,3000,0,800,3.75
4172,0,3,rent,28,single,fixed,51,160,0,0,550,9.51273
4173,1,6,rent,47,married,freelance,45,184,3000,0,1000,8.34
4174,0,14,owner,40,married,fixed,45,80,3000,0,900,1.4
4175,0,30,owner,66,married,freelance,35,178,7000,0,1000,6.864
4176,1,0,rent,55,married,fixed,94,193,0,0,600,5.94
4177,1,2,parents,22,single,fixed,35,60,0,0,1175,1.2766
4178,1,1,rent,29,widow,others,43,80,0,0,1250,1.4208
4179,0,13,other,37,married,fixed,60,103,87,0,1300,1.98462
4180,0,20,owner,51,married,fixed,45,107,2000,0,1000,3.72
4181,0,4,rent,60,separated,fixed,46,111,0,0,500,4.68
4182,0,1,owner,60,married,others,45,200,7000,0,1000,9.3
4183,0,8,owner,34,married,freelance,45,187,8000,3600,600,8.48
4184,1,0,owner,58,single,others,35,19,1,0,700,-1.37143
4185,1,0,other,32,single,partime,35,182,0,0,800,8.82
4186,0,25,owner,46,married,fixed,90,145,12000,0,1100,1.8
4187,1,4,rent,23,single,fixed,45,97,0,0,1250,2.496
4188,0,8,other,40,married,fixed,45,148,0,0,850,3.63529
4189,0,21,owner,44,married,fixed,75,170,4000,0,1200,2.85
4190,1,10,owner,50,separated,freelance,35,232,80000,0,1800,5.25333
4191,1,1,rent,47,married,freelance,105,101,0,0,500,-0.288
4192,0,5,rent,33,married,partime,52,73,0,0,400,1.89
4193,1,2,other,45,married,partime,60,90,0,0,1000,1.8
4194,0,12,owner,39,single,fixed,35,125,4000,0,1000,5.4
4195,0,2,parents,22,single,freelance,35,115,0,0,1250,3.84
4196,0,8,owner,29,married,fixed,45,192,6000,2500,1300,5.63077
4197,0,3,owner,32,single,fixed,35,84,5000,3000,600,1.9
4198,0,2,parents,25,married,freelance,35,150,2000,0,1000,6.9
4199,0,2,rent,31,married,freelance,46,111,0,0,1000,2.34
4200,1,0,rent,25,married,partime,49,139,0,0,1450,2.97931
4201,0,7,rent,33,married,fixed,84,240,0,0,1000,9.36
4202,1,2,parents,21,single,fixed,35,50,0,0,500,1.08
4203,1,0,parents,26,married,partime,45,76,0,0,700,2.12571
4204,0,1,owner,48,married,freelance,45,188,14000,0,900,7.62667
4205,0,30,rent,53,married,partime,70,95,0,0,800,1.125
4206,0,3,owner,63,married,others,35,145,4000,0,350,15.0857
4207,0,3,rent,36,married,partime,42,72,0,0,850,2.11765
4208,0,0,parents,20,single,partime,35,120,0,0,1100,2.78182
4209,0,4,parents,23,single,fixed,35,85,0,0,1200,2
4210,0,10,priv,47,married,fixed,45,60,5000,0,250,2.16
4211,0,8,owner,32,married,fixed,45,211,4500,0,800,2.49
4212,1,0,owner,54,widow,partime,35,67,5000,0,760,2.02105
4213,0,3,owner,28,married,partime,35,143,5500,3000,1150,4.06957
4214,1,1,rent,30,single,freelance,35,84,0,0,1300,1.80923
4215,1,15,owner,47,married,freelance,45,134,5000,0,250,8.544
4216,0,1,owner,42,married,fixed,60,76,5000,0,1000,0.96
4217,0,8,owner,30,married,fixed,60,106,7000,4000,700,0.514286
4218,0,20,owner,51,married,fixed,45,90,3500,0,675,2.4
4219,1,11,priv,39,married,fixed,60,120,3000,1000,1450,2.06897
4220,1,2,parents,35,married,partime,45,85,0,0,1000,2.4
4221,1,1,parents,22,married,partime,45,183,0,0,1600,5.175
4222,1,7,owner,25,married,fixed,35,75,3000,0,1350,1.77778
4223,0,0,owner,50,single,fixed,35,120,0,0,1400,3.64286
4224,0,22,owner,39,single,fixed,35,83,2500,0,650,3.54462
4225,0,1,owner,41,married,freelance,60,102,4000,0,1000,2.016
4226,1,1,rent,37,married,fixed,97,71,0,0,1300,-0.72
4227,0,1,parents,45,married,fixed,60,92,6000,0,1220,1.57377
4228,0,18,rent,53,married,fixed,71,107,4000,0,1300,1.66154
4229,0,5,rent,52,married,freelance,35,164,0,0,850,5.46353
4230,0,8,parents,27,single,freelance,35,150,3000,0,275,5.01818
4231,0,0,rent,21,single,fixed,47,120,0,0,1400,3.12857
4232,1,7,priv,30,married,partime,60,112,1500,0,900,2.77333
4233,0,3,owner,42,married,fixed,60,60,6000,0,1200,0
4234,0,0,rent,34,single,partime,43,78,0,0,1200,1.05
4235,0,6,owner,36,married,fixed,60,73,3500,0,475,0.985263
4236,0,7,rent,34,married,fixed,48,130,0,0,1150,4.27826
4237,0,14,owner,29,married,fixed,35,165,6000,2500,600,3.15
4238,0,4,owner,39,married,freelance,45,214,7500,0,1300,7.8
4239,1,1,parents,33,married,freelance,45,93,0,0,1000,2.88
4240,1,0,rent,33,married,partime,77,166,0,0,850,6.28235
4241,0,21,parents,39,married,fixed,60,210,5000,0,1500,6
4242,0,12,owner,40,married,fixed,45,110,11500,1750,800,3.5625
4243,1,0,owner,38,married,fixed,45,87,10000,4500,900,-0.2
4244,0,10,owner,40,married,fixed,60,194,7000,0,1600,5.025
4245,1,10,owner,37,separated,fixed,60,150,30000,3000,1000,2.16
4246,0,45,owner,60,married,freelance,35,52,19000,0,550,0.370909
4247,1,0,owner,32,married,fixed,35,75,4500,1000,900,2
4248,1,0,owner,37,married,freelance,90,297,8000,4000,1550,6.46452
4249,1,2,owner,32,married,fixed,60,182,3000,350,1300,5.46923
4250,0,22,parents,51,married,fixed,45,201,0,0,800,4.68
4251,0,0,owner,30,married,fixed,45,180,5000,0,1600,5.0625
4252,1,0,parents,24,single,partime,35,100,0,0,1000,2.34
4253,0,30,rent,55,married,fixed,57,115,10000,0,900,3.86667
4254,0,13,priv,46,married,fixed,60,75,3000,600,1200,0.315
4255,1,3,owner,28,married,fixed,45,210,5000,2700,1100,7.52727
4256,0,2,parents,24,single,fixed,35,110,0,0,1000,1.8
4257,0,5,owner,53,single,freelance,35,700,23000,0,1500,13.3
4258,1,8,rent,30,married,fixed,85,103,0,0,1090,0.990826
4259,1,2,parents,20,single,fixed,105,130,2500,0,1750,0.685714
4260,1,15,owner,53,separated,fixed,35,95,16500,0,1600,2.25
4261,1,15,owner,37,married,fixed,75,200,9000,2500,1400,4.28571
4262,0,9,owner,31,married,fixed,35,161,14000,0,1200,3.78
4263,1,0,parents,26,single,freelance,35,101,0,0,1500,2.112
4264,0,2,owner,41,married,fixed,75,120,7500,4750,900,-0.133333
4265,0,14,rent,32,married,fixed,72,115,0,0,350,5.89714
4266,0,15,owner,35,single,fixed,35,150,5000,2800,1300,4.01538
4267,0,0,parents,37,married,fixed,45,230,7000,0,2800,2.37857
4268,0,13,owner,27,married,fixed,45,118,10000,7200,1100,0.043636
4269,1,1,priv,41,married,partime,45,93,3000,0,1900,1.51579
4270,0,9,owner,49,married,fixed,60,149,12000,0,700,6.10286
4271,0,16,owner,30,married,fixed,35,95,2000,0,1300,2.76923
4272,1,1,owner,34,married,freelance,60,250,3000,0,1100,4.14545
4273,1,3,rent,30,married,freelance,45,160,0,0,1150,6
4274,0,12,owner,50,married,fixed,75,190,5000,0,1070,3.86916
4275,0,0,parents,23,single,fixed,35,56,0,0,325,3.10154
4276,1,0,parents,21,single,partime,35,70,0,0,1200,1.4
4277,0,6,rent,36,married,fixed,56,208,0,0,600,9.12
4278,0,22,rent,48,married,fixed,66,210,0,0,1200,7.2
4279,1,10,other,45,married,fixed,45,102,0,0,535,3.83551
4280,1,10,rent,35,single,freelance,40,50,148,1,500,0.71928
4281,0,10,owner,56,widow,others,35,214,53500,0,1150,1.86783
4282,0,3,parents,27,married,fixed,45,140,5000,0,1400,4.07143
4283,1,6,other,35,married,freelance,35,23,3000,0,250,-1.728
4284,0,14,owner,31,married,fixed,60,110,5500,2500,1000,1.5
4285,1,1,rent,26,married,partime,48,127,0,0,1250,3.792
4286,0,1,parents,21,single,fixed,35,60,0,0,250,2.4
4287,1,3,parents,29,single,freelance,35,114,0,0,1500,3.16
4288,0,26,owner,46,married,fixed,45,184,5000,0,1000,5.004
4289,0,2,owner,60,married,fixed,35,87,2500,0,1000,3.12
4290,0,32,rent,47,separated,fixed,47,120,3000,0,1400,3.12857
4291,0,7,owner,60,married,fixed,45,145,5000,0,1350,4.44444
4292,1,11,owner,58,married,fixed,35,81,11000,0,1400,1.97143
4293,0,15,other,50,married,fixed,35,92,6000,0,900,3.8
4294,0,2,rent,27,single,fixed,70,97,0,0,500,1.944
4295,0,22,owner,48,married,fixed,45,150,5000,0,650,5.81538
4296,0,2,rent,27,married,fixed,45,102,0,0,600,3.42
4297,1,23,owner,57,married,fixed,35,99,2500,0,900,4.26667
4298,1,1,rent,24,married,partime,41,56,0,0,500,1.08
4299,0,33,other,56,married,fixed,35,80,3500,0,800,2.025
4300,1,3,parents,20,single,fixed,35,94,0,0,1300,2.72308
4301,0,0,parents,23,single,partime,35,205,0,0,1100,9.27273
4302,0,26,rent,40,married,fixed,47,118,0,0,1260,3.38095
4303,1,12,other,34,married,fixed,60,113,1500,0,1050,3.02857
4304,1,14,priv,45,separated,fixed,35,120,2500,0,1150,2.66087
4305,0,8,owner,41,married,fixed,60,70,5000,0,900,0.666667
4306,1,2,other,29,single,fixed,35,105,0,0,1600,2.1
4307,1,2,other,26,single,partime,35,55,0,0,1500,0.8
4308,0,3,rent,31,married,freelance,70,102,0,0,1100,1.74545
4309,0,6,parents,23,single,fixed,35,79,6000,0,550,2.88
4310,0,2,priv,30,married,fixed,60,152,3500,750,800,6.3375
4311,0,9,rent,32,married,fixed,71,105,0,0,700,2.91429
4312,1,25,other,50,separated,fixed,35,89,0,0,800,3.24
4313,1,5,priv,37,married,partime,60,95,2000,0,1065,1.97183
4314,0,2,rent,29,married,fixed,69,91,0,0,1000,1.32
4315,0,20,owner,56,married,fixed,35,96,5000,0,950,3.85263
4316,0,2,rent,19,single,fixed,48,128,0,0,1400,2.05714
4317,1,1,rent,28,single,fixed,47,120,0,0,1400,3.12857
4318,1,2,parents,28,single,partime,35,70,0,0,550,1.90909
4319,0,18,priv,42,married,fixed,90,162,2500,400,1550,2.63226
4320,0,30,ignore,55,married,freelance,45,81,19000,0,900,2.4
4321,0,36,owner,51,married,fixed,35,205,4000,0,950,10.7368
4322,0,20,parents,45,married,freelance,60,71,5000,0,1000,0.396
4323,0,3,owner,28,married,fixed,35,177,4000,3000,1150,4.67478
4324,0,2,owner,42,married,fixed,45,92,800,0,1200,1.41
4325,1,0,rent,41,married,freelance,35,99,0,0,800,2.88
4326,1,0,parents,28,single,partime,35,67,3500,0,1500,0.768
4327,0,1,owner,36,married,fixed,35,100,7000,0,2000,1.17
4328,1,1,parents,35,single,fixed,35,75,0,0,1340,1.79104
4329,0,30,owner,55,married,freelance,35,100,70000,0,1175,3.31915
4330,0,1,owner,22,married,fixed,35,117,4000,0,275,3.57818
4331,0,2,other,24,married,fixed,35,63,4000,0,700,1.92
4332,0,4,other,25,married,fixed,35,146,0,0,800,8.325
4333,0,3,parents,26,single,fixed,35,200,0,0,1400,5.65714
4334,0,10,owner,35,separated,fixed,35,300,5000,2500,1350,10.6667
4335,1,4,owner,40,married,fixed,60,231,7000,3000,1100,7.69091
4336,0,1,rent,34,married,fixed,58,130,0,0,1000,4.32
4337,0,12,owner,38,married,fixed,60,114,4000,600,400,2.88
4338,0,2,owner,30,married,fixed,35,110,15000,0,700,1.28571
4339,0,1,owner,41,married,fixed,60,72,7000,0,700,0.822857
4340,1,0,rent,38,separated,fixed,48,125,0,0,500,5.544
4341,1,5,rent,33,married,freelance,60,53,0,0,2000,-0.168
4342,0,1,rent,32,married,partime,75,154,0,0,1500,3.16
4343,0,15,owner,29,married,fixed,60,100,12000,0,500,4.8
4344,0,22,rent,38,married,fixed,70,100,0,0,500,3.6
4345,1,0,parents,25,single,partime,35,82,0,0,700,4.02857
4346,0,10,owner,42,married,freelance,35,105,4000,0,380,2.21053
4347,0,19,owner,52,married,fixed,60,68,6000,0,850,0.451765
4348,0,8,owner,40,married,freelance,45,107,3500,0,400,3.72
4349,0,12,owner,55,married,fixed,45,104,5000,0,275,7.72364
4350,1,1,other,46,married,fixed,35,150,0,0,3000,1.38
4351,0,15,owner,58,married,partime,35,100,12000,0,1300,3
4352,0,25,ignore,48,married,freelance,60,82,20000,0,1200,0.66
4353,0,40,owner,54,married,fixed,45,220,13500,0,1543,6.80493
4354,0,25,owner,53,married,fixed,35,116,3000,42,1450,3.33434
4355,0,24,owner,61,married,fixed,35,230,10000,0,600,11.7
4356,1,3,owner,21,single,fixed,35,466,6000,0,2700,7.66222
4357,0,5,rent,32,married,fixed,61,159,0,0,800,4.41
4358,1,3,parents,24,married,fixed,45,58,0,0,1000,0.624
4359,0,4,rent,25,married,fixed,51,163,0,0,1000,6.72
4360,1,8,parents,38,married,freelance,60,225,0,0,1300,7.61538
4361,0,5,owner,34,married,fixed,45,137,20000,0,3000,1.104
4362,0,3,other,39,married,freelance,60,50,5000,0,900,-0.533333
4363,0,12,owner,45,married,fixed,75,131,5000,0,1150,2.92174
4364,0,12,owner,43,married,fixed,45,70,5000,0,700,1.28571
4365,1,3,priv,36,married,freelance,60,204,3000,120,1600,5.355
4366,0,2,rent,34,separated,fixed,44,90,7000,0,600,3.68
4367,0,12,priv,51,married,fixed,45,110,3000,800,1100,2.48727
4368,0,20,owner,40,married,freelance,60,300,60000,0,600,2.4
4369,0,18,owner,38,married,fixed,60,104,6000,0,750,2.112
4370,0,3,parents,29,single,fixed,35,108,0,0,1000,2.628
4371,1,5,owner,49,married,fixed,75,148,3000,200,1500,2.84
4372,0,3,owner,33,married,fixed,45,208,10000,4800,900,6.13333
4373,1,0,other,21,single,partime,35,48,0,0,400,1.17
4374,0,23,owner,45,married,fixed,45,230,7500,0,1350,4.93333
4375,0,12,other,33,married,fixed,45,267,0,0,1000,7.992
4376,0,2,parents,22,single,fixed,35,187,15000,0,1100,6.63273
4377,0,20,owner,52,married,fixed,60,170,9000,0,1900,2.77895
4378,0,7,owner,28,married,fixed,45,88,30000,0,2500,1.032
4379,1,0,parents,31,single,partime,35,71,0,0,1000,1.296
4380,0,3,owner,26,married,fixed,35,92,5000,0,600,4.56
4381,1,0,owner,34,married,others,45,95,10000,360,1350,2.06222
4382,1,2,rent,20,single,fixed,48,125,0,0,1150,3.21391
4383,1,6,rent,36,married,fixed,74,138,0,0,1350,1.70667
4384,1,3,owner,35,married,fixed,60,143,7000,0,2100,2.37143
